start_date,end_date,days,start_equity,end_equity,total_return,annualized_return,annualized_volatility,sharpe,max_drawdown,avg_exposure,avg_holdings,avg_turnover,transaction_cost
2025-01-20,2025-04-25,63,1.0035187402902217,0.9491431993741836,-0.05418487840128672,-0.1997512346577729,0.25937513880994056,-0.7701248299057003,-0.1715678060356734,0.5666666666666667,4.095238095238095,0.0656084656084656,0.0082666666666665
2025-01-21,2025-04-28,63,1.0081857484746786,0.9481133148102504,-0.059584688392306684,-0.21787032058541633,0.2593715915606911,-0.839992997207006,-0.1715678060356734,0.5730158730158729,4.158730158730159,0.06560846560846562,0.0082666666666665
2025-01-22,2025-04-29,63,0.9972149117071124,0.9629104312986716,-0.03440028824851371,-0.13066230804599954,0.2611908831767004,-0.5002560060934597,-0.1715678060356734,0.5825396825396825,4.222222222222222,0.06878306878306878,0.008666666666666501
2025-01-23,2025-04-30,63,0.9938727768561244,0.9648927050540584,-0.029158733871087028,-0.11163198875109837,0.2604118740317234,-0.4286747260130671,-0.1715678060356734,0.592063492063492,4.285714285714286,0.0687830687830688,0.0086666666666665
2025-01-24,2025-05-06,63,1.0073527148808603,0.9812432385224594,-0.02591890206151759,-0.09971406822388695,0.26259126521712983,-0.37973109326936677,-0.1715678060356734,0.6015873015873014,4.349206349206349,0.06878306878306878,0.0086666666666665
2025-01-27,2025-05-07,63,1.0071816509513538,0.9864468251344176,-0.0205869773315972,-0.07983968887632353,0.2613856010879082,-0.30544792270126675,-0.1715678060356734,0.611111111111111,4.412698412698413,0.0687830687830688,0.0086666666666665
2025-02-05,2025-05-08,63,1.0003544753492477,0.9993955649600426,-0.0009585705995570626,-0.003828772774977396,0.2627181589325895,-0.014573689121960602,-0.1715678060356734,0.6206349206349205,4.476190476190476,0.06878306878306878,0.0086666666666665
2025-02-06,2025-05-09,63,1.0178850870635026,0.9879867714540684,-0.029372977352176144,-0.11241590294833292,0.2633583583631584,-0.4268552691740159,-0.1715678060356734,0.6301587301587301,4.507936507936508,0.06031746031746032,0.0075999999999999
2025-02-07,2025-05-12,63,1.0130158296147962,0.9980565842561656,-0.014767040081021143,-0.05777260066131307,0.26179777957923345,-0.22067643489630176,-0.1715678060356734,0.6396825396825397,4.5396825396825395,0.06031746031746031,0.007599999999999899
2025-02-10,2025-05-13,63,1.0022689521480177,0.9967734650403336,-0.005483046337917963,-0.021752461029748704,0.26164323266416656,-0.08313786987056983,-0.1715678060356734,0.6492063492063492,4.571428571428571,0.06031746031746032,0.007599999999999899
2025-02-11,2025-05-14,63,1.0049243716041298,1.002124455733158,-0.0027861956084341832,-0.011098291573338748,0.26099982813780087,-0.04252221793601776,-0.1715678060356734,0.6587301587301587,4.603174603174603,0.06031746031746031,0.007599999999999899
2025-02-12,2025-05-15,63,1.0147989035438243,0.98651928748938,-0.0278672118738873,-0.1068953200755085,0.2627960170752636,-0.4067615684026678,-0.1715678060356734,0.6682539682539683,4.619047619047619,0.05714285714285714,0.0072
2025-02-13,2025-05-16,63,1.0058897152634312,0.9906222859102868,-0.015178035048450611,-0.05934383705717672,0.26217514139694614,-0.22635188348130691,-0.1715678060356734,0.6777777777777778,4.634920634920635,0.05714285714285714,0.007199999999999999
2025-02-14,2025-05-19,63,1.0161870892436966,0.9837833216128417,-0.031887600200639854,-0.12157814827918278,0.26195715538797565,-0.4641146301162021,-0.1715678060356734,0.6873015873015873,4.650793650793651,0.05714285714285714,0.0072
2025-02-17,2025-05-20,63,1.0198686449167091,0.986256525473419,-0.03295730250245621,-0.12545411823590147,0.2611718907474125,-0.48035076775253766,-0.1715678060356734,0.6888888888888889,4.666666666666667,0.06825396825396825,0.0086
2025-02-18,2025-05-21,63,1.0265345377424655,0.9897724020731912,-0.0358118838847068,-0.13573465827038322,0.26116839819050996,-0.5197208360996693,-0.1715678060356734,0.6904761904761905,4.682539682539683,0.06825396825396825,0.0086
2025-02-19,2025-05-22,63,1.044579636923661,0.9908895581873456,-0.05139874150183077,-0.19028015004857912,0.2608194400978052,-0.7295474216846166,-0.1715678060356734,0.692063492063492,4.698412698412699,0.06825396825396825,0.008599999999999998
2025-02-20,2025-05-23,63,1.0446587846376143,0.985818653299386,-0.05632473703711738,-0.20696878303702637,0.25843044825151723,-0.8008684132900399,-0.1715678060356734,0.6936507936507937,4.714285714285714,0.06825396825396825,0.0086
2025-02-21,2025-05-26,63,1.053155008214676,0.9765857500606354,-0.07270464229557416,-0.26061209446957323,0.2589834885947076,-1.0062884544636523,-0.1715678060356734,0.6952380952380952,4.73015873015873,0.06825396825396825,0.0086
2025-02-24,2025-05-27,63,1.04361453987,0.9675030933636262,-0.07293061144573065,-0.2613325458034277,0.2588525707318932,-1.0095806468698474,-0.1715678060356734,0.7047619047619047,4.746031746031746,0.08253968253968254,0.0104
2025-02-25,2025-05-28,63,1.0229010408934804,0.9539121079085978,-0.06744438633538041,-0.24369153209668415,0.2596457733361828,-0.9385538187874082,-0.1715678060356734,0.7142857142857143,4.761904761904762,0.08253968253968254,0.010399999999999998
2025-02-26,2025-05-29,63,1.0384943944722955,0.9514780822433168,-0.083790834781728,-0.29534177169963793,0.2569539989099139,-1.1493955064041737,-0.1715678060356734,0.7142857142857143,4.777777777777778,0.07301587301587302,0.0092
2025-02-27,2025-05-30,63,1.0398576444911105,0.9511824039990908,-0.08527632696821297,-0.299900649002546,0.25486231808491894,-1.1767163198390924,-0.1715678060356734,0.7142857142857143,4.7936507936507935,0.07301587301587302,0.0092
2025-02-28,2025-06-03,63,1.0130177229859754,0.9670585369621892,-0.04536859028321505,-0.1694938008992054,0.25729791922042683,-0.6587453229810236,-0.1715678060356734,0.7142857142857143,4.809523809523809,0.07301587301587302,0.0092
2025-03-03,2025-06-04,63,1.0192303461574488,0.9715532476022696,-0.04677755007484263,-0.1743860003625366,0.2526110347369095,-0.6903340566422878,-0.1715678060356734,0.7142857142857143,4.825396825396825,0.07936507936507937,0.01
2025-03-04,2025-06-05,63,1.025189268556492,0.977406440634428,-0.046608786677355796,-0.1738011613024525,0.2525997050363084,-0.6880497397155333,-0.1715678060356734,0.7142857142857143,4.841269841269841,0.07936507936507937,0.01
2025-03-05,2025-06-06,63,1.043599046646436,0.981650500567432,-0.059360485502620186,-0.21712418873728034,0.2524653132469435,-0.8600159203846947,-0.1715678060356734,0.7142857142857143,4.857142857142857,0.07936507936507936,0.01
2025-03-06,2025-06-09,63,1.0541065507211609,0.9751523838467856,-0.07490150480552393,-0.2675939922495362,0.24995224061079055,-1.0705804900793676,-0.1715678060356734,0.7142857142857143,4.873015873015873,0.07936507936507936,0.01
2025-03-07,2025-06-10,63,1.0777745141440815,0.9779692157165064,-0.0926031346239764,-0.3220633724360714,0.24909091092967944,-1.2929551352718476,-0.1715678060356734,0.7142857142857143,4.888888888888889,0.08571428571428572,0.0108
2025-03-10,2025-06-11,63,1.071475680469511,0.9814217752331588,-0.08404661615547948,-0.29612833002641115,0.2447367878173869,-1.2099869932401444,-0.1715678060356734,0.7142857142857143,4.904761904761905,0.08571428571428572,0.0108
2025-03-11,2025-06-12,63,1.0667593904170576,0.9739153563596183,-0.08703371621705736,-0.3052653552588802,0.24489508660933884,-1.2465148218585747,-0.1715678060356734,0.7142857142857143,4.920634920634921,0.08571428571428572,0.0108
2025-03-12,2025-06-13,63,1.06630104602347,0.954686661703478,-0.10467436446417533,-0.35742462452022383,0.24752719723643352,-1.443981221097164,-0.1715678060356734,0.7222222222222222,4.936507936507937,0.07777777777777778,0.009800000000000001
2025-03-13,2025-06-16,63,1.0548522050626123,0.9568231499583284,-0.0929315544242193,-0.3230443190229173,0.24763568609912742,-1.3045144022320116,-0.1715678060356734,0.7301587301587301,4.9523809523809526,0.07777777777777778,0.009800000000000001
2025-03-14,2025-06-17,63,1.064613585187038,0.9535903256689198,-0.1042850298576764,-0.35630619317693557,0.2469782211423268,-1.4426623996599526,-0.1715678060356734,0.7380952380952381,4.968253968253968,0.07777777777777778,0.0098
2025-03-17,2025-06-18,63,1.070023772695771,0.9566222234221792,-0.10598040171377965,-0.3611658012286413,0.24621559292033066,-1.4668681091432973,-0.1715678060356734,0.746031746031746,4.984126984126984,0.07777777777777778,0.009800000000000001
2025-03-18,2025-06-19,63,1.1106018890026867,0.9420976800546988,-0.15172332283650591,-0.4822142356769118,0.24730561790447445,-1.9498717407348765,-0.1759756401097214,0.753968253968254,5.0,0.07777777777777778,0.0098
2025-03-19,2025-06-20,63,1.1185249244401652,0.9391975154175356,-0.16032491105406976,-0.5028984975115336,0.23391820788660214,-2.1498903486612146,-0.1785123264420518,0.753968253968254,5.0,0.06984126984126984,0.0088
2025-03-20,2025-06-23,63,1.1279915460916137,0.950558236218032,-0.15730021247798498,-0.495697016287173,0.2349443650631725,-2.1098485003200165,-0.1785123264420518,0.753968253968254,5.0,0.06984126984126984,0.0088
2025-03-21,2025-06-24,63,1.1177947257546346,0.9656615233152126,-0.13610119902535356,-0.44300475848863174,0.23678070448678884,-1.8709495752570884,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.009600000000000001
2025-03-24,2025-06-25,63,1.1383302693870665,0.9803791392235128,-0.13875685678515992,-0.4498221406967273,0.23892661940275842,-1.8826790494133367,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.0096
2025-03-25,2025-06-26,63,1.1344010654467576,0.9779729444885156,-0.13789489954034595,-0.4476162957845653,0.23538384187797506,-1.9016441069757597,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.009600000000000001
2025-03-26,2025-06-27,63,1.1432886282392696,0.988410458280571,-0.1354672530918286,-0.44136802172698275,0.2367697173888055,-1.8641236159529693,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.009600000000000001
2025-03-27,2025-06-30,63,1.1181203607029548,1.0061836308804764,-0.10011152086713149,-0.34422513441019587,0.23930961498500872,-1.4384091271542077,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.009600000000000001
2025-03-28,2025-07-01,63,1.090130893601834,1.0106017751562248,-0.07295373327403076,-0.2614062347993552,0.23614911310132866,-1.106954124732152,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.0096
2025-03-31,2025-07-02,63,1.07218721884132,0.9978038015606364,-0.06937540009203569,-0.24993635934579728,0.2324626956017509,-1.0751676035538271,-0.1785123264420518,0.753968253968254,5.0,0.0761904761904762,0.009600000000000001
2025-04-01,2025-07-03,63,1.072090254988714,1.019111012739416,-0.049416774383286954,-0.18349173506977257,0.23468954672247977,-0.7818487769578908,-0.1785123264420518,0.753968253968254,5.0,0.07619047619047618,0.009600000000000001
2025-04-02,2025-07-04,63,1.0698231727074692,1.0030168179632275,-0.06244616535569203,-0.22734635490698174,0.23658869386987424,-0.960934993081386,-0.1785123264420518,0.753968253968254,5.0,0.07619047619047618,0.009600000000000001
2025-04-03,2025-07-07,63,1.052285350547535,1.0017119430303612,-0.048060545070649274,-0.17882199314019798,0.23657805471708326,-0.7558688964369326,-0.1785123264420518,0.753968253968254,5.0,0.07619047619047618,0.0096
2025-04-07,2025-07-08,63,0.953180816563284,1.036659932232011,0.08757951714734769,0.3990849308468214,0.2449014712868462,1.629573431101949,-0.1785123264420518,0.753968253968254,5.0,0.08888888888888888,0.011200000000000002
2025-04-08,2025-07-09,63,0.9512744549301576,1.0423760963444593,0.0957679888723495,0.44169846558529224,0.1551725481166428,2.8464987586159163,-0.1785123264420518,0.753968253968254,5.0,0.08888888888888888,0.011200000000000002
2025-04-09,2025-07-10,63,0.9512744549301576,1.0532934267106189,0.10724451944623214,0.50305252426046,0.15602847316313656,3.2241072033979994,-0.1785123264420518,0.7698412698412699,5.0,0.073015873015873,0.009200000000000002
2025-04-10,2025-07-11,63,0.9512744549301576,1.052565169875808,0.10647896032600523,0.4988999356811652,0.15606403757246465,3.1967642478140603,-0.1785123264420518,0.7857142857142857,5.0,0.073015873015873,0.0092
2025-04-11,2025-07-14,63,0.9512744549301576,1.0547922203155238,0.1088200832565891,0.5116259318493412,0.15603071822191672,3.2790077343723727,-0.1785123264420518,0.8015873015873016,5.0,0.073015873015873,0.0092
2025-04-14,2025-07-15,63,0.9512744549301576,1.0846401636027905,0.14019687796875036,0.6901271957704003,0.16466742946704252,4.1910364302403,-0.1785123264420518,0.8174603174603174,5.0,0.07936507936507936,0.01
2025-04-15,2025-07-16,63,0.9512744549301576,1.0709297874875017,0.12578423812098394,0.6062777943490145,0.16721414316850292,3.6257566666359313,-0.1785123264420518,0.8333333333333334,5.0,0.07936507936507936,0.010000000000000002
2025-04-16,2025-07-17,63,0.9512744549301576,1.090238684172804,0.14608216222188908,0.7252936053922121,0.17017867408478332,4.261953557299838,-0.1785123264420518,0.8492063492063492,5.0,0.07936507936507937,0.01
2025-04-17,2025-07-18,63,0.9512744549301576,1.0938114992537529,0.14983798165174145,0.748020819652121,0.17013158639050224,4.3967192425702315,-0.1785123264420518,0.8650793650793651,5.0,0.07936507936507936,0.01
2025-04-18,2025-07-21,63,0.9512744549301576,1.112497460983002,0.16948106323813916,0.8705648777206914,0.17257626148831098,5.044522753088245,-0.1785123264420518,0.8809523809523809,5.0,0.07936507936507936,0.01
2025-04-21,2025-07-22,63,0.9512744549301576,1.1163202955414109,0.17349970847621554,0.8964087225116333,0.1725080637502352,5.196329394836252,-0.1785123264420518,0.8888888888888888,5.0,0.08730158730158731,0.011
2025-04-22,2025-07-23,63,0.9471371066267232,1.1144769399640164,0.17667962976689022,0.9170477952366782,0.17263873296689405,5.311946974335911,-0.1785123264420518,0.8968253968253969,5.0,0.08730158730158731,0.011
2025-04-23,2025-07-24,63,0.9534789812071622,1.1207345532707185,0.17541610812626462,0.908826924886178,0.17217138713702604,5.278617661149875,-0.1785123264420518,0.8984126984126984,5.0,0.08095238095238094,0.0102
2025-04-24,2025-07-25,63,0.9508072379532672,1.1173986173034265,0.17521046611799918,0.9074914590912644,0.17235040141589775,5.265386396759252,-0.1785123264420518,0.9,5.0,0.08095238095238094,0.0102
2025-04-25,2025-07-28,63,0.9491431993741836,1.123465357872213,0.18366265344678068,0.9629614938960891,0.17209582123375788,5.595496084638207,-0.1785123264420518,0.9015873015873015,5.0,0.08095238095238096,0.0102
2025-04-28,2025-07-29,63,0.9481133148102504,1.1576924445512484,0.2210486093457531,1.2229608460642347,0.18042410986453614,6.778256226301703,-0.1785123264420518,0.9111111111111111,5.0,0.08888888888888889,0.011200000000000002
2025-04-29,2025-07-30,63,0.9629104312986716,1.1298299798088942,0.17334898769878238,0.8954346340367365,0.18821243105947325,4.757574348284084,-0.1785123264420518,0.9206349206349206,5.0,0.08888888888888888,0.011200000000000002
2025-04-30,2025-07-31,63,0.9648927050540584,1.1137547255512423,0.15427831479858045,0.7751789807006055,0.18943280604865398,4.092105252885862,-0.1785123264420518,0.9206349206349206,5.0,0.07936507936507936,0.010000000000000002
2025-05-06,2025-08-01,63,0.9812432385224594,1.1158754881915645,0.13720578586796894,0.6724619366470794,0.1894341138394319,3.549846028350899,-0.1785123264420518,0.9206349206349206,5.0,0.07936507936507936,0.010000000000000002
2025-05-07,2025-08-04,63,0.9864468251344176,1.12076268424459,0.1361612767032525,0.6663258562485848,0.18719710676646917,3.5594880057619425,-0.1785123264420518,0.9206349206349206,5.0,0.07936507936507936,0.010000000000000002
2025-05-08,2025-08-05,63,0.9993955649600426,1.132699350534881,0.13338440778468752,0.6500949480404126,0.18785327509361507,3.4606527233365685,-0.1785123264420518,0.9126984126984127,5.0,0.0873015873015873,0.011000000000000003
2025-05-09,2025-08-06,63,0.9879867714540684,1.1360558474757458,0.14986949248698633,0.7482124426849506,0.18658099656410884,4.010121376041993,-0.1785123264420518,0.9047619047619048,5.0,0.0873015873015873,0.011000000000000003
2025-05-12,2025-08-07,63,0.9980565842561656,1.1281523616789926,0.1303490999157979,0.6324894047777121,0.18549511507082167,3.4097361784229676,-0.1785123264420518,0.8968253968253969,5.0,0.0873015873015873,0.011
2025-05-13,2025-08-08,63,0.9967734650403336,1.14466264657956,0.14836789574172915,0.7390984607230149,0.18646991876788813,3.9636337357073734,-0.1785123264420518,0.8888888888888888,5.0,0.0873015873015873,0.011
2025-05-14,2025-08-11,63,1.002124455733158,1.1601982452373227,0.15773868065969654,0.796561853999612,0.18767044846694775,4.2444714152207155,-0.1785123264420518,0.8809523809523809,5.0,0.0873015873015873,0.011000000000000003
2025-05-15,2025-08-12,63,0.98651928748938,1.1731178046063306,0.18914837194093814,0.9996048546390033,0.18837273930021353,5.306526084148048,-0.1785123264420518,0.873015873015873,5.0,0.09047619047619047,0.011399999999999999
2025-05-16,2025-08-13,63,0.9906222859102868,1.196314628708871,0.20763952691572318,1.1269108044697291,0.18780625524602193,6.000390152039939,-0.1785123264420518,0.8650793650793651,5.0,0.09047619047619047,0.011399999999999999
2025-05-19,2025-08-14,63,0.9837833216128417,1.199158596896544,0.21892552003281573,1.2075404949610093,0.18780066210651283,6.429905418949705,-0.1785123264420518,0.8571428571428571,5.0,0.09047619047619047,0.011399999999999999
2025-05-20,2025-08-15,63,0.986256525473419,1.2071163032829575,0.22393745653902997,1.2440726014919092,0.18683267312823731,6.658752886536118,-0.1785123264420518,0.8492063492063492,5.0,0.09047619047619047,0.0114
2025-05-21,2025-08-18,63,0.9897724020731912,1.2291139267629978,0.24181470829907825,1.3780840366707605,0.189146544198358,7.285800766338949,-0.1785123264420518,0.8492063492063492,5.0,0.07936507936507937,0.01
2025-05-22,2025-08-19,63,0.9908895581873456,1.24411719875671,0.2555558674294629,1.4851017070683352,0.18992096192104205,7.819577639280034,-0.1785123264420518,0.8571428571428571,5.0,0.09047619047619049,0.011399999999999999
2025-05-23,2025-08-20,63,0.985818653299386,1.2493974683450488,0.26737048864261626,1.579968244972605,0.18985229031665793,8.32209209768999,-0.1785123264420518,0.8650793650793651,5.0,0.09047619047619047,0.0114
2025-05-26,2025-08-21,63,0.9765857500606354,1.2310277187420369,0.26054237292076343,1.5248163620295636,0.19257762263113412,7.917931175992438,-0.1785123264420518,0.873015873015873,5.0,0.09047619047619047,0.0114
2025-05-27,2025-08-22,63,0.9675030933636262,1.2792467607262077,0.32221464665169375,2.0563835583720214,0.20328026601671598,10.11600190548217,-0.1785123264420518,0.8809523809523809,5.0,0.09047619047619047,0.0114
2025-05-28,2025-08-25,63,0.9539121079085978,1.3677370443488934,0.43381872712317815,3.226462243777789,0.2387023435433484,13.516676023718478,-0.1785123264420518,0.8809523809523809,5.0,0.0761904761904762,0.0096
2025-05-29,2025-08-26,63,0.9514780822433168,1.3547418065889254,0.4238287059590764,3.109897380633667,0.23737063042230735,13.1014412992072,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968254,0.0104
2025-05-30,2025-08-27,63,0.9511824039990908,1.3371252851295483,0.4057506525644543,2.9051091318739086,0.23971709318024811,12.11890688866938,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.0104
2025-06-03,2025-08-28,63,0.9670585369621892,1.416331933268535,0.4645772506363921,3.60096718420192,0.2619949617439999,13.744413862891347,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-04,2025-08-29,63,0.9715532476022696,1.3988477409754425,0.43980553245816223,3.297494722595614,0.2637927207262513,12.500324927531118,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-05,2025-09-01,63,0.977406440634428,1.4487222607892791,0.48221067568259834,3.8265826550037785,0.2702456501880338,14.159645686586579,-0.1785123264420518,0.8809523809523809,5.0,0.0761904761904762,0.0096
2025-06-06,2025-09-02,63,0.981650500567432,1.3673126458007747,0.39287113388157513,2.763949191029322,0.29750676535089876,9.290374246680882,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.0104
2025-06-09,2025-09-03,63,0.9751523838467856,1.4398197720480606,0.4765074627293151,3.7527238989984006,0.3120640340462546,12.02549313466276,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-10,2025-09-04,63,0.9779692157165064,1.3692611213435035,0.4001065670971229,2.8427698140177813,0.32989889826065494,8.617093991540685,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.0104
2025-06-11,2025-09-05,63,0.9814217752331588,1.45369815808618,0.4812165317412296,3.813646592214459,0.34806662764354646,10.956656827554287,-0.1785123264420518,0.8809523809523809,5.0,0.0761904761904762,0.0096
2025-06-12,2025-09-08,63,0.9739153563596183,1.4279750934967372,0.4662209443275862,3.621656626086825,0.3513352905709325,10.308263141460975,-0.1785123264420518,0.8809523809523809,5.0,0.0761904761904762,0.0096
2025-06-13,2025-09-09,63,0.954686661703478,1.4127472394716825,0.47980200849446475,3.7952852860296478,0.3518617052937456,10.786298221516377,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-16,2025-09-10,63,0.9568231499583284,1.4948883139209754,0.5623454699921098,4.958106886519482,0.3626890679933905,13.670406207583396,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-17,2025-09-11,63,0.9535903256689198,1.6000969652538797,0.6779710554754754,6.927529383174095,0.3834146172882541,18.067984554605346,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-18,2025-09-12,63,0.9566222234221792,1.5935676394861729,0.6658275340765267,6.700521622092478,0.3835039890706625,17.471843352476508,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968254,0.010400000000000001
2025-06-19,2025-09-15,63,0.9420976800546988,1.5534138924886942,0.6488883534863412,6.392051806660719,0.3891613338563068,16.425197599463743,-0.1785123264420518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-20,2025-09-16,63,0.9391975154175356,1.6025835941040711,0.7063328722623552,7.47725075978356,0.3890852368079709,19.217513419749416,-0.1785123264420518,0.8809523809523809,5.0,0.0888888888888889,0.011200000000000002
2025-06-23,2025-09-17,63,0.950558236218032,1.611335956018533,0.6951470142739751,7.257136730358894,0.388413841812364,18.684032207751986,-0.1685754474074087,0.8809523809523809,5.0,0.0888888888888889,0.011200000000000002
2025-06-24,2025-09-18,63,0.9656615233152126,1.714775262473267,0.7757518768960288,8.943267643523113,0.4035865684518394,22.15947789796262,-0.1553650587757642,0.8809523809523809,5.0,0.08888888888888889,0.0112
2025-06-25,2025-09-19,63,0.9803791392235128,1.689568574083561,0.723382828628673,7.821187343972312,0.40627269571273894,19.25107797424417,-0.1445966308659518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-26,2025-09-22,63,0.9779729444885156,1.7399788992904606,0.7791687480684628,9.02001947273923,0.40816243207568226,22.099092821621372,-0.1445966308659518,0.8809523809523809,5.0,0.08253968253968255,0.010400000000000001
2025-06-27,2025-09-23,63,0.988410458280571,1.822949649678123,0.8443245257130405,10.570426451751644,0.41437716907217476,25.50919124096464,-0.1354672530918286,0.8809523809523809,5.0,0.0888888888888889,0.011200000000000002
2025-06-30,2025-09-24,63,1.0061836308804764,1.837277100556784,0.8259858778949194,10.11705252474671,0.4144037984694825,24.413513008596972,-0.1272511796978932,0.8809523809523809,5.0,0.0888888888888889,0.011200000000000002
2025-07-01,2025-09-25,63,1.0106017751562248,1.823679170566396,0.8045477609461755,9.604092905593161,0.4155617188343114,23.111110745555482,-0.1272511796978932,0.8809523809523809,5.0,0.08888888888888889,0.011200000000000002
2025-07-02,2025-09-26,63,0.9978038015606364,1.7586737935960113,0.762544691496785,8.650738578378592,0.42513607605840725,20.348163953957442,-0.1272511796978932,0.8809523809523809,5.0,0.08888888888888889,0.0112
2025-07-03,2025-09-29,63,1.019111012739416,1.8155919043904956,0.7815447794152506,9.073652642782918,0.4252660736814175,21.33641314068313,-0.1238328465025885,0.8809523809523809,5.0,0.08888888888888889,0.0112
2025-07-04,2025-09-30,63,1.0030168179632275,1.79651155041809,0.7911081033179181,9.291701818195836,0.42653054545728114,21.784376094880265,-0.1238328465025885,0.8809523809523809,5.0,0.09523809523809526,0.012
2025-07-07,2025-10-09,63,1.0017119430303612,1.8264683678279756,0.8233469018074957,10.052924761698556,0.4237166075836649,23.725585879268507,-0.1238328465025885,0.8809523809523809,5.0,0.09523809523809525,0.012000000000000002
2025-07-08,2025-10-10,63,1.036659932232011,1.8223413849811552,0.7578970000871066,8.549347553564875,0.4238223177734278,20.17200887031931,-0.0932648968716438,0.8809523809523809,5.0,0.1015873015873016,0.0128
2025-07-09,2025-10-13,63,1.0423760963444593,1.8094230382817655,0.7358639023163394,8.079515784807548,0.4221003043533234,19.141222362267015,-0.0882651409296543,0.8809523809523809,5.0,0.08888888888888889,0.011200000000000002
2025-07-10,2025-10-14,63,1.0532934267106189,1.7932884045722606,0.7025534946824912,7.402394453370912,0.4235768245799816,17.47591941724177,-0.0793530663408949,0.873015873015873,5.0,0.10000000000000002,0.0126
2025-07-11,2025-10-15,63,1.052565169875808,1.8427296401672089,0.7507036076299505,8.393998937801054,0.42516999216180795,19.74268902450324,-0.0793530663408949,0.8650793650793651,5.0,0.10000000000000002,0.012600000000000002
